Year;GFDL-ESM2M;NorESM2;ACCESS;UKESM1;CanESM5;CESM;MPIESM;CNRM-ESM2-1;MIROC-ES2L;UVic-ESCM-2-10
257.0;288.3725491458423;;;;;;;;289.07722;288.4825744628906
258.0;288.28551200971214;;;;;;;;288.95207;288.4837951660156
259.0;288.17238109013806;;;;;;;;289.10544;288.4845886230469
260.0;288.1218888792273;;;;;;;;289.07946;288.4843444824219
261.0;288.0653904745024;;;;;;;;289.20498;288.4856872558594
262.0;288.0234960268622;;;;;;;;289.10495;288.4866027832031
263.0;288.1506498153896;;;;;;;;288.90972;288.4869079589844
264.0;288.16814332726887;;;;;;;;288.96739;288.4864807128906
265.0;288.2123784313464;;;;;;;;289.19915;288.4861755371094
266.0;288.0076420196116;;;;;;;;289.29481;288.4888610839844
267.0;288.1258396096426;;;;;;;;288.9524;288.4891357421875
268.0;288.09003513283926;;;;;;;;288.9283;288.48974609375
269.0;287.9432109675996;;;;;;;;288.96843;288.4908447265625
270.0;288.017192182149;;;;;;;;289.20602;288.4913024902344
271.0;288.1820165346747;;;;;;;;289.46562;288.4931335449219
272.0;288.0517897514448;;;;;;;;289.25266;288.4930725097656
273.0;287.93441630324276;;;;;;;;288.99177000000003;288.49383544921875
274.0;287.88315229023976;;;;;;;;288.93014;288.4942626953125
275.0;287.87738906651333;;;;;;;;289.0099;288.4949951171875
276.0;288.03743495157323;;;;;;;;289.06264;288.4963684082031
277.0;288.1662708021191;;;;;;;;289.05384;288.4977722167969
278.0;288.1835269457674;;;;;;;;289.18314;288.4981384277344
279.0;288.1681970883723;;;;;;;;289.36294;288.4993896484375
280.0;288.2678601408658;;;;;;;;289.06487000000004;288.5005187988281
281.0;288.0045609147582;;;;;;;;289.04909;288.50140380859375
282.0;287.93798267939326;;;;;;;;289.13056;288.5017395019531
283.0;288.1924893313892;;;;;;;;289.30206;288.5025329589844
284.0;288.0980966228329;;;;;;;;289.41639;288.50347900390625
285.0;288.1285759912779;;;;;;;;289.024;288.50457763671875
286.0;288.07802015330697;;;;;;;;288.9397;288.50457763671875
287.0;288.1507893601509;;;;;;;;289.12139;288.50750732421875
288.0;287.9756532433915;;;;;;;;289.37465;288.51055908203125
289.0;288.0179204235339;;;;;;;;289.41417;288.51153564453125
290.0;288.235442028307;;;;;;;;289.25562;288.5137939453125
291.0;288.3389827362479;;;;;;;;288.8384;288.5142822265625
292.0;288.0800257016535;;;;;;;;288.76876;288.51422119140625
293.0;288.03160718107887;;;;;;;;288.93273;288.51470947265625
294.0;288.0384460449219;;;;;;;;289.15393;288.5135498046875
295.0;288.0056469224904;;;;;;;;289.19239;288.51483154296875
296.0;288.02754934650585;;;;;;;;288.99908;288.518310546875
297.0;287.96144225238123;;;;;;;;289.02508;288.5208435058594
298.0;287.88113879896196;;;;;;;;289.01075;288.5216369628906
299.0;288.0982089107984;;;;;;;;289.13905;288.52215576171875
300.0;287.9864156644639;;;;;;;;289.07104;288.522216796875
301.0;287.9940970642927;;;;;;;;289.16034;288.5229797363281
302.0;287.91624588639775;;;;;;;;289.01086000000004;288.5226745605469
303.0;287.8928257772368;;;;;;;;289.04758;288.5228576660156
304.0;287.98814688904645;;;;;;;;289.2073;288.5223388671875
305.0;288.04671881688785;;;;;;;;289.18721;288.52386474609375
306.0;288.22233811469926;;;;;;;;289.19714;288.52703857421875
307.0;288.0048580639983;;;;;;;;289.24807000000004;288.528564453125
308.0;287.75112379936326;;;;;;;;289.2516;288.53033447265625
309.0;287.7547352411976;;;;;;;;289.36051000000003;288.5305480957031
310.0;287.8744668202858;;;;;;;;;288.5304260253906
311.0;288.16298719432257;;;;;;;;;288.5315856933594
312.0;288.1297237866546;;;;;;;;;288.53033447265625
313.0;287.74651865501926;;;;;;;;;288.5311584472656
314.0;287.6771254448042;;;;;;;;;288.5324401855469
315.0;287.80871682363016;;;;;;;;;288.53472900390625
316.0;287.93247254254067;;;;;;;;;288.53662109375
317.0;288.0306493471747;;;;;;;;;288.5373840332031
318.0;288.09005787470574;;;;;;;;;288.5381164550781
319.0;287.8791675306347;;;;;;;;;288.5380859375
320.0;288.07350037457195;;;;;;;;;288.53961181640625
321.0;288.0032386257224;;;;;;;;;288.5423889160156
322.0;287.89650059530186;;;;;;;;;288.54345703125
323.0;287.873549202697;;;;;;;;;288.54437255859375
324.0;287.99233941901224;;;;;;;;;288.5443420410156
325.0;288.03593699834124;;;;;;;;;288.5469665527344
326.0;288.26331594806834;;;;;;;;;288.5482177734375
327.0;287.8047493712544;;;;;;;;;288.54833984375
328.0;287.9366713432417;;;;;;;;;288.54937744140625
329.0;287.94134429513593;;;;;;;;;288.5483703613281
330.0;287.8811173948524;;;;;;;;;288.5482177734375
331.0;287.98616792861736;;;;;;;;;288.5474548339844
332.0;288.0580932617188;;;;;;;;;288.5481872558594
333.0;288.1980952850761;;;;;;;;;288.5497741699219
334.0;287.85500923052234;;;;;;;;;288.55133056640625
335.0;287.8238950964523;;;;;;;;;288.5532531738281
336.0;287.99392566419635;;;;;;;;;288.5553283691406
337.0;288.10367632304155;;;;;;;;;288.5567626953125
338.0;288.01228612612374;;;;;;;;;288.5585632324219
339.0;288.03441889514664;;;;;;;;;288.5586242675781
340.0;288.15676779551046;;;;;;;;;288.5589599609375
341.0;288.07622212449166;;;;;;;;;288.5589599609375
342.0;288.03687242481806;;;;;;;;;288.5608825683594
343.0;288.08806327924344;;;;;;;;;288.5642395019531
344.0;288.18904552721;;;;;;;;;288.5635070800781
345.0;288.3247647220141;;;;;;;;;288.5634765625
346.0;288.0085601388592;;;;;;;;;288.5629577636719
347.0;288.10585444202167;;;;;;;;;288.5617980957031
348.0;288.23761839148125;;;;;;;;;288.5628967285156
349.0;288.29293129280825;;;;;;;;;288.5630187988281
350.0;288.0842802700932;;;;;;;;;288.5640563964844
351.0;288.0760447044896;;;;;;;;;288.5639343261719
352.0;288.30444854318284;;;;;;;;;288.5623474121094
353.0;288.19712398999366;;;;;;;;;288.56353759765625
354.0;288.07877782534246;;;;;;;;;288.56304931640625
355.0;288.26350097656257;;;;;;;;;288.5635070800781
356.0;288.0195738909996;;;;;;;;;288.5645751953125
357.0;288.0773240180865;;;;;;;;;288.5664367675781
358.0;288.05979171125864;;;;;;;;;288.5677795410156
359.0;287.9694498976616;;;;;;;;;288.5684509277344
360.0;288.0372257598459;;;;;;;;;288.5666809082031
361.0;287.99329859067325;;;;;;;;;288.5668640136719
362.0;287.91457435921444;;;;;;;;;288.5669250488281
363.0;287.93111530460726;;;;;;;;;288.5668640136719
364.0;288.03257379401225;;;;;;;;;288.565673828125
365.0;288.10014732047307;;;;;;;;;288.5658264160156
366.0;287.9342908885381;;;;;;;;;288.56475830078125
367.0;288.1637962863871;;;;;;;;;288.56280517578125
368.0;288.1639341589523;;;;;;;;;288.5620422363281
369.0;287.91749301022054;;;;;;;;;288.56158447265625
370.0;288.00270987732773;;;;;;;;;288.5632019042969
371.0;288.1677207633241;;;;;;;;;288.5643615722656
372.0;287.8319557503478;;;;;;;;;288.5638122558594
373.0;287.98934936523443;;;;;;;;;288.5653381347656
374.0;288.25783448937824;;;;;;;;;288.5655517578125
375.0;288.0781030106219;;;;;;;;;288.56488037109375
376.0;287.87576787243154;;;;;;;;;288.5655517578125
377.0;287.8766057262682;;;;;;;;;288.56439208984375
378.0;287.98013932737587;;;;;;;;;288.563232421875
379.0;287.83610313102;;;;;;;;;288.5617980957031
380.0;287.89796995398126;;;;;;;;;288.5609436035156
381.0;288.1871066994864;;;;;;;;;288.5604248046875
382.0;288.01749777597934;;;;;;;;;288.5603942871094
383.0;287.7350004013271;;;;;;;;;288.5615539550781
384.0;287.98219997458267;;;;;;;;;288.5625
385.0;288.26310132170386;;;;;;;;;288.562255859375
386.0;288.2106513872539;;;;;;;;;288.5628662109375
387.0;287.82423630805874;;;;;;;;;288.5616760253906
388.0;287.81206514541424;;;;;;;;;288.56134033203125
389.0;287.95795405139665;;;;;;;;;288.5623779296875
390.0;288.12352453780505;;;;;;;;;288.56121826171875
391.0;288.1834286206389;;;;;;;;;288.5608825683594
392.0;287.76882106833267;;;;;;;;;288.5584716796875
393.0;287.90334263631746;;;;;;;;;288.5572204589844
394.0;288.0626183914812;;;;;;;;;288.55804443359375
395.0;288.05162236461905;;;;;;;;;288.5586242675781
396.0;287.804946941219;;;;;;;;;288.55792236328125
397.0;287.96187493311214;;;;;;;;;288.55767822265625
398.0;288.0170431894799;;;;;;;;;288.5576477050781
399.0;287.9440470656304;;;;;;;;;288.56011962890625
400.0;287.6572581670056;;;;;;;;;288.5623474121094
401.0;287.825519300487;;;;;;;;;288.565185546875
402.0;287.7742762735445;;;;;;;;;288.56396484375
403.0;287.75646830519594;;;;;;;;;288.5631408691406
404.0;288.1317865241065;;;;;;;;;288.56097412109375
405.0;288.1460838004334;;;;;;;;;288.5618896484375
406.0;287.7533841067798;;;;;;;;;288.5652160644531
407.0;287.70855227953774;;;;;;;;;288.5667419433594
408.0;287.7656619555329;;;;;;;;;288.5661926269531
409.0;287.9167972930491;;;;;;;;;288.56549072265625
410.0;287.9357924369917;;;;;;;;;288.5633239746094
411.0;287.9469873715754;;;;;;;;;288.5628356933594
412.0;287.9185946529859;;;;;;;;;288.5625305175781
413.0;287.88687919721207;;;;;;;;;288.5649719238281
414.0;287.8328684349583;;;;;;;;;288.5657653808594
415.0;288.01061576947774;;;;;;;;;288.564697265625
416.0;288.2114840572828;;;;;;;;;288.5643310546875
417.0;288.14244560346214;;;;;;;;;288.56317138671875
418.0;288.0616245217519;;;;;;;;;288.564208984375
419.0;287.95432011852535;;;;;;;;;288.5674133300781
420.0;287.95584850572567;;;;;;;;;288.571044921875
421.0;287.8949661881956;;;;;;;;;288.5718994140625
422.0;287.936695422865;;;;;;;;;288.5704650878906
423.0;288.1103238040454;;;;;;;;;288.5689392089844
424.0;288.0298686824433;;;;;;;;;288.56781005859375
425.0;287.8248036841824;;;;;;;;;288.567138671875
426.0;287.9329731980416;;;;;;;;;288.5690612792969
427.0;288.09358202790565;;;;;;;;;288.5691833496094
428.0;287.9976875200664;;;;;;;;;288.56805419921875
429.0;287.8557229238014;;;;;;;;;288.566650390625
430.0;287.90830521256964;;;;;;;;;288.5657958984375
431.0;288.07459608104136;;;;;;;;;288.5664367675781
432.0;287.99944315871153;;;;;;;;;288.56805419921875
433.0;287.8096540895227;;;;;;;;;288.5706787109375
434.0;287.95098450543134;;;;;;;;;288.5712890625
435.0;287.9769201827377;;;;;;;;;288.570068359375
436.0;288.08758043263066;;;;;;;;;288.5682373046875
437.0;287.8946351769853;;;;;;;;;288.5669250488281
438.0;287.98268064734054;;;;;;;;;288.56787109375
439.0;288.1900493465058;;;;;;;;;288.57220458984375
440.0;288.17894797129173;;;;;;;;;288.5716247558594
441.0;287.80631864364835;;;;;;;;;288.5718688964844
442.0;287.7885418617563;;;;;;;;;288.57086181640625
443.0;287.91568427935044;;;;;;;;;288.5700378417969
444.0;288.1839480883455;;;;;;;;;288.5702209472656
445.0;288.013584001097;;;;;;;;;288.5740966796875
446.0;288.18784806761033;;;;;;;;;288.576904296875
447.0;288.2445108492081;;;;;;;;;288.577880859375
448.0;288.0349194670377;;;;;;;;;288.57794189453125
449.0;288.03231627581874;;;;;;;;;288.57562255859375
450.0;288.13084307108846;;;;;;;;;288.57476806640625
451.0;288.0981588285264;;;;;;;;;288.5744934082031
452.0;288.0863258675354;;;;;;;;;288.57525634765625
453.0;288.0972102753104;;;;;;;;;288.57513427734375
454.0;288.2782464014341;;;;;;;;;288.5742492675781
455.0;288.25587099676267;;;;;;;;;288.572265625
456.0;288.13060403066146;;;;;;;;;288.5713195800781
457.0;288.23457925874897;;;;;;;;;288.5717468261719
458.0;288.138992016936;;;;;;;;;288.5745544433594
459.0;288.0062141313945;;;;;;;;;288.5780944824219
460.0;288.0539070860981;;;;;;;;;288.5787353515625
461.0;288.10642365756104;;;;;;;;;288.5790100097656
462.0;288.0143033798428;;;;;;;;;288.57659912109375
463.0;287.970085750214;;;;;;;;;288.57647705078125
464.0;287.9593450676905;;;;;;;;;288.5774841308594
465.0;288.1107204489512;;;;;;;;;288.5805969238281
466.0;288.13476830051377;;;;;;;;;288.5826721191406
467.0;287.89870822854243;;;;;;;;;288.58160400390625
468.0;288.1007258167006;;;;;;;;;288.5804138183594
469.0;288.1878776654806;;;;;;;;;288.5784606933594
470.0;288.07161104385176;;;;;;;;;288.5790100097656
471.0;288.1613157507492;;;;;;;;;288.58209228515625
472.0;288.18703170149286;;;;;;;;;288.5848388671875
473.0;288.0445420356646;;;;;;;;;288.5867004394531
474.0;288.01614279551046;;;;;;;;;288.5835266113281
475.0;288.1226870184076;;;;;;;;;288.5808410644531
476.0;288.0695935393033;;;;;;;;;288.5798645019531
477.0;288.04671973659566;;;;;;;;;288.5797119140625
478.0;288.17959837195;;;;;;;;;288.58355712890625
479.0;288.10429428309607;;;;;;;;;288.585693359375
480.0;288.1363185098727;;;;;;;;;288.5865478515625
481.0;288.28521210134846;;;;;;;;;288.5852966308594
482.0;288.1857625046822;;;;;;;;;288.5821228027344
483.0;288.1432199974583;;;;;;;;;288.5809326171875
484.0;288.01242575449487;;;;;;;;;288.5819396972656
485.0;287.9649874752516;;;;;;;;;288.5846252441406
486.0;287.9994015210296;;;;;;;;;288.587890625
487.0;288.0141122478329;;;;;;;;;288.5865173339844
488.0;287.85696294079094;;;;;;;;;288.58306884765625
489.0;288.052081800487;;;;;;;;;288.57904052734375
490.0;288.24027032721534;;;;;;;;;288.57830810546875
491.0;288.34175950141804;;;;;;;;;288.5805969238281
492.0;288.0180561222442;;;;;;;;;288.5831604003906
493.0;287.88258758962974;;;;;;;;;288.5857849121094
494.0;288.0035723960563;;;;;;;;;288.585693359375
495.0;287.9251370364673;;;;;;;;;288.58489990234375
496.0;288.11728816620297;;;;;;;;;288.5836181640625
497.0;288.28673572279007;;;;;;;;;288.58477783203125
498.0;288.09085108090756;;;;;;;;;288.5870056152344
499.0;288.07497817784144;;;;;;;;;288.5889587402344
;;;;;;;;;;288.5897521972656
;;;;;;;;;;288.5882263183594
;;;;;;;;;;288.5857238769531
;;;;;;;;;;288.58349609375
;;;;;;;;;;288.58380126953125
;;;;;;;;;;288.5867919921875
;;;;;;;;;;288.5900573730469
;;;;;;;;;;288.5909118652344
;;;;;;;;;;288.5892028808594
;;;;;;;;;;288.58624267578125
;;;;;;;;;;288.58575439453125
;;;;;;;;;;288.5873107910156
;;;;;;;;;;288.5910949707031
;;;;;;;;;;288.5936584472656
;;;;;;;;;;288.59478759765625
;;;;;;;;;;288.5918884277344
;;;;;;;;;;288.5880432128906
;;;;;;;;;;288.5864562988281
;;;;;;;;;;288.5866394042969
;;;;;;;;;;288.589599609375
;;;;;;;;;;288.592041015625
;;;;;;;;;;288.59130859375
;;;;;;;;;;288.5892333984375
;;;;;;;;;;288.5858459472656
;;;;;;;;;;288.5850830078125
;;;;;;;;;;288.58856201171875
;;;;;;;;;;288.5920104980469
;;;;;;;;;;288.5953369140625
;;;;;;;;;;288.5944519042969
;;;;;;;;;;288.5923156738281
;;;;;;;;;;288.5896301269531
;;;;;;;;;;288.5915832519531
;;;;;;;;;;288.5941467285156
;;;;;;;;;;288.5971984863281
;;;;;;;;;;288.5992126464844
;;;;;;;;;;288.59686279296875
;;;;;;;;;;288.5954895019531
;;;;;;;;;;288.5939025878906
;;;;;;;;;;288.5954895019531
;;;;;;;;;;288.5973205566406
;;;;;;;;;;288.6000061035156
;;;;;;;;;;288.5989685058594
;;;;;;;;;;288.5973815917969
;;;;;;;;;;288.5938415527344
;;;;;;;;;;288.5925598144531
;;;;;;;;;;288.5957946777344
;;;;;;;;;;288.5977478027344
;;;;;;;;;;288.5992126464844
;;;;;;;;;;288.59857177734375
;;;;;;;;;;288.59600830078125
;;;;;;;;;;288.593505859375
;;;;;;;;;;288.59466552734375
;;;;;;;;;;288.5970458984375
;;;;;;;;;;288.6000671386719
;;;;;;;;;;288.6025390625
;;;;;;;;;;288.60125732421875
;;;;;;;;;;288.6003112792969
;;;;;;;;;;288.5973815917969
;;;;;;;;;;288.59747314453125
;;;;;;;;;;288.59844970703125
;;;;;;;;;;288.6003112792969
;;;;;;;;;;288.6007385253906
;;;;;;;;;;288.5999755859375
;;;;;;;;;;288.597412109375
;;;;;;;;;;288.5957336425781
;;;;;;;;;;288.59521484375
;;;;;;;;;;288.5981750488281
;;;;;;;;;;288.6005859375
;;;;;;;;;;288.6013488769531
;;;;;;;;;;288.6001281738281
;;;;;;;;;;288.5984191894531
;;;;;;;;;;288.5979309082031
;;;;;;;;;;288.5982360839844
;;;;;;;;;;288.60162353515625
;;;;;;;;;;288.603515625
;;;;;;;;;;288.60382080078125
;;;;;;;;;;288.6016540527344
;;;;;;;;;;288.5987854003906
;;;;;;;;;;288.5981750488281
;;;;;;;;;;288.6005859375
;;;;;;;;;;288.6019287109375
;;;;;;;;;;288.6024169921875
;;;;;;;;;;288.6002197265625
;;;;;;;;;;288.5987854003906
;;;;;;;;;;288.59918212890625
;;;;;;;;;;288.6014099121094
;;;;;;;;;;288.6040344238281
;;;;;;;;;;288.603759765625
;;;;;;;;;;288.60308837890625
;;;;;;;;;;288.6013488769531
;;;;;;;;;;288.6004943847656
;;;;;;;;;;288.6009521484375
;;;;;;;;;;288.6029357910156
;;;;;;;;;;288.6047058105469
;;;;;;;;;;288.6051330566406
;;;;;;;;;;288.60406494140625
;;;;;;;;;;288.60260009765625
;;;;;;;;;;288.6020202636719
;;;;;;;;;;288.6017150878906
;;;;;;;;;;288.60205078125
;;;;;;;;;;288.60345458984375
;;;;;;;;;;288.6044921875
;;;;;;;;;;288.60498046875
;;;;;;;;;;288.60479736328125
;;;;;;;;;;288.6055603027344
;;;;;;;;;;288.6067810058594
;;;;;;;;;;288.6064147949219
;;;;;;;;;;288.60595703125
;;;;;;;;;;288.606201171875
;;;;;;;;;;288.6065979003906
;;;;;;;;;;288.60601806640625
;;;;;;;;;;288.6068420410156
;;;;;;;;;;288.60595703125
;;;;;;;;;;288.60443115234375
;;;;;;;;;;288.6026611328125
;;;;;;;;;;288.6027526855469
;;;;;;;;;;288.6047058105469
;;;;;;;;;;288.6051330566406
;;;;;;;;;;288.6039733886719
;;;;;;;;;;288.6051330566406
;;;;;;;;;;288.6051940917969
;;;;;;;;;;288.6084289550781
;;;;;;;;;;288.6102294921875
;;;;;;;;;;288.6109313964844
;;;;;;;;;;288.60986328125
;;;;;;;;;;288.609375
;;;;;;;;;;288.60699462890625
;;;;;;;;;;288.6080322265625
;;;;;;;;;;288.6076354980469
;;;;;;;;;;288.6061096191406
;;;;;;;;;;288.6036376953125
;;;;;;;;;;288.6021728515625
;;;;;;;;;;288.6011962890625
;;;;;;;;;;288.6019287109375
;;;;;;;;;;288.6022644042969
;;;;;;;;;;288.6039123535156
;;;;;;;;;;288.6055908203125
;;;;;;;;;;288.6069030761719
;;;;;;;;;;288.6084289550781
;;;;;;;;;;288.6114196777344
;;;;;;;;;;288.6133117675781
;;;;;;;;;;288.6108703613281
;;;;;;;;;;288.6107482910156
;;;;;;;;;;288.61151123046875
;;;;;;;;;;288.6142883300781
;;;;;;;;;;288.61279296875
;;;;;;;;;;288.61041259765625
;;;;;;;;;;288.60992431640625
;;;;;;;;;;288.6064453125
;;;;;;;;;;288.6034240722656
;;;;;;;;;;288.60284423828125
;;;;;;;;;;288.6042785644531
;;;;;;;;;;288.6072082519531
;;;;;;;;;;288.6082458496094
;;;;;;;;;;288.609130859375
;;;;;;;;;;288.61065673828125
;;;;;;;;;;288.61279296875
;;;;;;;;;;288.614013671875
;;;;;;;;;;288.613037109375
;;;;;;;;;;288.6132507324219
;;;;;;;;;;288.612060546875
;;;;;;;;;;288.6076354980469
;;;;;;;;;;288.6057434082031
;;;;;;;;;;288.606689453125
;;;;;;;;;;288.6098937988281
;;;;;;;;;;288.6085510253906
;;;;;;;;;;288.6062927246094
;;;;;;;;;;288.6058044433594
;;;;;;;;;;288.6061706542969
;;;;;;;;;;288.60540771484375
;;;;;;;;;;288.6063537597656
;;;;;;;;;;288.6094970703125
;;;;;;;;;;288.6122131347656
;;;;;;;;;;288.6130065917969
;;;;;;;;;;288.60955810546875
;;;;;;;;;;288.60968017578125
;;;;;;;;;;288.6117858886719
;;;;;;;;;;288.613037109375
;;;;;;;;;;288.6114807128906
;;;;;;;;;;288.6102294921875
;;;;;;;;;;288.6082458496094
;;;;;;;;;;288.60467529296875
;;;;;;;;;;288.60150146484375
;;;;;;;;;;288.60205078125
;;;;;;;;;;288.6036071777344
;;;;;;;;;;288.6066589355469
;;;;;;;;;;288.60479736328125
;;;;;;;;;;288.6068115234375
;;;;;;;;;;288.6081848144531
;;;;;;;;;;288.6061706542969
;;;;;;;;;;288.60516357421875
;;;;;;;;;;288.609130859375
;;;;;;;;;;288.61004638671875
;;;;;;;;;;288.6102294921875
;;;;;;;;;;288.6077575683594
;;;;;;;;;;288.60711669921875
;;;;;;;;;;288.605712890625
;;;;;;;;;;288.6064453125
;;;;;;;;;;288.6072998046875
;;;;;;;;;;288.6075744628906
;;;;;;;;;;288.6091003417969
;;;;;;;;;;288.6075744628906
;;;;;;;;;;288.6047668457031
;;;;;;;;;;288.6029968261719
;;;;;;;;;;288.602783203125
;;;;;;;;;;288.6055908203125
;;;;;;;;;;288.6056213378906
;;;;;;;;;;288.6051330566406
;;;;;;;;;;288.60748291015625
;;;;;;;;;;288.6062316894531
;;;;;;;;;;288.6053466796875
;;;;;;;;;;288.6029052734375
;;;;;;;;;;288.6039733886719
;;;;;;;;;;288.6061096191406
;;;;;;;;;;288.6055908203125
;;;;;;;;;;288.6045837402344
;;;;;;;;;;288.602783203125
;;;;;;;;;;288.5999755859375
;;;;;;;;;;288.5976867675781
;;;;;;;;;;288.5977478027344
;;;;;;;;;;288.60003662109375
;;;;;;;;;;288.6015930175781
;;;;;;;;;;288.60205078125
;;;;;;;;;;288.6007995605469
;;;;;;;;;;288.601318359375
;;;;;;;;;;288.5993957519531
;;;;;;;;;;288.5991516113281
;;;;;;;;;;288.60186767578125
;;;;;;;;;;288.6046447753906
;;;;;;;;;;288.60467529296875
;;;;;;;;;;288.60467529296875
;;;;;;;;;;288.60272216796875
;;;;;;;;;;288.6022644042969
;;;;;;;;;;288.6011962890625
;;;;;;;;;;288.59979248046875
;;;;;;;;;;288.6012268066406
;;;;;;;;;;288.6030578613281
;;;;;;;;;;288.6004638671875
;;;;;;;;;;288.6002502441406
;;;;;;;;;;288.5997009277344
;;;;;;;;;;288.60125732421875
;;;;;;;;;;288.60052490234375
;;;;;;;;;;288.6016540527344
;;;;;;;;;;288.6059875488281
;;;;;;;;;;288.60772705078125
;;;;;;;;;;288.60687255859375
;;;;;;;;;;288.6053771972656
;;;;;;;;;;288.6053466796875
;;;;;;;;;;288.606201171875
;;;;;;;;;;288.6042785644531
;;;;;;;;;;288.60626220703125
;;;;;;;;;;288.6064147949219
;;;;;;;;;;288.60693359375
;;;;;;;;;;288.60626220703125
;;;;;;;;;;288.6060485839844
;;;;;;;;;;288.60595703125
;;;;;;;;;;288.6086730957031
;;;;;;;;;;288.6100769042969
;;;;;;;;;;288.61083984375
;;;;;;;;;;288.6113586425781
;;;;;;;;;;288.61248779296875
;;;;;;;;;;288.6094970703125
;;;;;;;;;;288.60919189453125
;;;;;;;;;;288.61212158203125
;;;;;;;;;;288.6139831542969
;;;;;;;;;;288.6133117675781
;;;;;;;;;;288.61212158203125
;;;;;;;;;;288.6118469238281
;;;;;;;;;;288.61138916015625
;;;;;;;;;;288.6122741699219
;;;;;;;;;;288.61273193359375
;;;;;;;;;;288.6136169433594
;;;;;;;;;;288.6145935058594
;;;;;;;;;;288.61328125
;;;;;;;;;;288.613525390625
;;;;;;;;;;288.61328125
;;;;;;;;;;288.6129455566406
;;;;;;;;;;288.61224365234375
;;;;;;;;;;288.6133728027344
;;;;;;;;;;288.6135559082031
;;;;;;;;;;288.61566162109375
;;;;;;;;;;288.6134033203125
;;;;;;;;;;288.6145935058594
;;;;;;;;;;288.61468505859375
;;;;;;;;;;288.6173095703125
;;;;;;;;;;288.61767578125
;;;;;;;;;;288.615234375
;;;;;;;;;;288.614990234375
;;;;;;;;;;288.6138000488281
;;;;;;;;;;288.6119384765625
;;;;;;;;;;288.6107177734375
;;;;;;;;;;288.6087646484375
;;;;;;;;;;288.6107482910156
;;;;;;;;;;288.61181640625
;;;;;;;;;;288.61322021484375
;;;;;;;;;;288.6138000488281
;;;;;;;;;;288.6131591796875
;;;;;;;;;;288.61395263671875
;;;;;;;;;;288.612548828125
;;;;;;;;;;288.6128234863281
;;;;;;;;;;288.6141357421875
;;;;;;;;;;288.61236572265625
;;;;;;;;;;288.6120300292969
;;;;;;;;;;288.61163330078125
;;;;;;;;;;288.6117248535156
;;;;;;;;;;288.61181640625
;;;;;;;;;;288.6110534667969
;;;;;;;;;;288.6133728027344
;;;;;;;;;;288.61407470703125
;;;;;;;;;;288.6146545410156
;;;;;;;;;;288.6127014160156
;;;;;;;;;;288.6126403808594
;;;;;;;;;;288.6138000488281
;;;;;;;;;;288.6133117675781
;;;;;;;;;;288.614013671875
;;;;;;;;;;288.6142578125
;;;;;;;;;;288.6139221191406
;;;;;;;;;;288.6143493652344
;;;;;;;;;;288.61279296875
;;;;;;;;;;288.6147766113281
;;;;;;;;;;288.6161804199219
;;;;;;;;;;288.6171875
;;;;;;;;;;288.6173095703125
;;;;;;;;;;288.6177673339844
;;;;;;;;;;288.618408203125
;;;;;;;;;;288.6188049316406
;;;;;;;;;;288.6174621582031
;;;;;;;;;;288.61932373046875
;;;;;;;;;;288.6204528808594
;;;;;;;;;;288.6203308105469
;;;;;;;;;;288.62127685546875
;;;;;;;;;;288.622802734375
;;;;;;;;;;288.62725830078125
;;;;;;;;;;288.6272888183594
;;;;;;;;;;288.62725830078125
;;;;;;;;;;288.6277770996094
;;;;;;;;;;288.62921142578125
;;;;;;;;;;288.6318664550781
;;;;;;;;;;288.6326904296875
;;;;;;;;;;288.63494873046875
;;;;;;;;;;288.6357421875
;;;;;;;;;;288.6374206542969
;;;;;;;;;;288.64013671875
;;;;;;;;;;288.64105224609375
;;;;;;;;;;288.6426086425781
;;;;;;;;;;288.6438903808594
;;;;;;;;;;288.64306640625
;;;;;;;;;;288.6423034667969
;;;;;;;;;;288.6414794921875
;;;;;;;;;;288.6417236328125
;;;;;;;;;;288.6416015625
;;;;;;;;;;288.6427917480469
;;;;;;;;;;288.64453125
;;;;;;;;;;288.644775390625
;;;;;;;;;;288.6453857421875
;;;;;;;;;;288.64727783203125
;;;;;;;;;;288.652099609375
;;;;;;;;;;288.6516418457031
;;;;;;;;;;288.65277099609375
;;;;;;;;;;288.6497802734375
;;;;;;;;;;288.6494140625
;;;;;;;;;;288.6474304199219
;;;;;;;;;;288.6464538574219
;;;;;;;;;;288.644775390625
;;;;;;;;;;288.6454772949219
;;;;;;;;;;288.64501953125
;;;;;;;;;;288.6434020996094
;;;;;;;;;;288.6429443359375
;;;;;;;;;;288.6416931152344
;;;;;;;;;;288.6396484375
;;;;;;;;;;288.6391906738281
;;;;;;;;;;288.6380615234375
;;;;;;;;;;288.63873291015625
;;;;;;;;;;288.6373596191406
;;;;;;;;;;288.638427734375
;;;;;;;;;;288.63897705078125
;;;;;;;;;;288.64105224609375
;;;;;;;;;;288.6424255371094
;;;;;;;;;;288.6428527832031
;;;;;;;;;;288.6452331542969
;;;;;;;;;;288.6454772949219
;;;;;;;;;;288.64453125
;;;;;;;;;;288.6411437988281
;;;;;;;;;;288.6371765136719
;;;;;;;;;;288.63446044921875
;;;;;;;;;;288.6335754394531
;;;;;;;;;;288.6341552734375
;;;;;;;;;;288.6366271972656
;;;;;;;;;;288.639404296875
